JCR,RCR,Journ
10.272,1.567128599,P Natl Acad Sci Usa
3.838,0.079611006,Brain Pathol
2.451,0.370527031,J Exp Psychol Anim B
5.895,2.582764014,Neuroimage
5.807,1.783478982,Mol Endocrinol
6.397,1.942206727,Acta Neuropathol
7.093,0.10208147,Mol Cell Biol
3.601,0.469096485,Febs Lett
8.829,0.201466419,J Allergy Clin Immun
4.238,0.120748387,J Invest Dermatol
7.178,0.168293628,J Neurosci
3.541,0.091240139,Febs Lett
2.999,0.556108023,Biotechnol Bioeng
3.658,1.102177151,Am J Physiol-Heart C
4.086,1.294906476,J Phys Chem B
6.515,0.444545634,Faseb J
5.788,0.157324695,J Immunol
2.438,0.44495638,Phys Rev E
2.405,1.20462969,Microcirculation
10.053,1.785266968,Embo J
14.805,1.411278662,Nat Neurosci
14.807,0.9034829,Dev Cell
6,0.22113836,J Immunol
4.714,1.153288322,Dev Biol
5.712,0.63210656,Faseb J
2.218,0.356167636,Neurochem Res
4.001,1.640600675,J Mol Biol
10.272,0.535689622,P Natl Acad Sci Usa
4.773,2.359486405,J Biol Chem
5.993,0.709452865,Structure
5.225,1.734430892,J Virol
3.673,1.4132237,Eur J Neurosci
5.808,1.865446461,J Biol Chem
5.785,0.684376165,Breast Cancer Res
10.152,3.254084162,J Cell Biol
10.364,0.441637549,Trends Biochem Sci
6.355,0.39920976,J Biol Chem
5.443,1.997368633,Mol Ther
2.981,0.259765561,Cancer Biol Ther
6.515,0.575068171,Faseb J
6.482,0.97679778,J Biol Chem
6.123,2.143803157,Environ Health Persp
3.215,0.270987617,Neuroscience
3.592,0.8258729,J Urology
8.926,1.334051752,Biol Psychiat
4.965,1.698240012,J Mol Cell Cardiol
3.759,1.475631076,Bmc Genomics
15.053,6.209353632,J Clin Invest
3.431,0.470638165,Am J Physiol-Gastr L
2.721,0.116505914,Gene
3.369,0.8311542,Exp Neurol
14.697,2.345687602,J Natl Cancer I
5.214,0.232055458,Anal Chem
3.603,0.70854695,J Phys Chem B
7.883,4.77576923,Biomaterials
5.808,0.229491192,J Biol Chem
2.902,1.288131604,Brit J Ophthalmol
2.777,0.475520938,Mol Vis
5.694,0.767379626,Neuroimage
5.895,1.3822114,Neuroimage
3.427,0.41906233,Neuroscience
3.907,0.655596666,Drug Metab Dispos
4.89,0.260839633,J Mol Biol
6.418,0.783528539,Kidney Int
2.296,0.349262579,Brain Res
4.26,0.667337808,J Gen Physiol
6.903,1.041756804,J Am Chem Soc
3.848,0.177801698,Biochemistry-Us
2.437,0.145491329,Am J Obstet Gynecol
4.362,1.152850199,J Cell Physiol
7.671,1.315327255,Plos Genet
1.587,0.989910877,J Acoust Soc Am
3.591,4.821518365,Methods
5.178,0.414697414,J Virol
7.452,0.717834403,J Neurosci
5.328,1.351013154,J Biol Chem
3.663,0.269919186,J Inorg Biochem
4.013,0.23417796,Am J Physiol-Cell Ph
3.226,0.634339619,Biochemistry-Us
8.091,1.11051598,J Am Chem Soc
6.482,0.468577133,J Biol Chem
14.033,1.709667001,Mol Cell
4.786,0.623704634,J Cerebr Blood F Met
12.889,0.828663943,Gene Dev
4.89,0.424255886,J Mol Biol
1.381,0.392274143,J Fam Psychol
3.146,1.901279231,Psychopharmacology
6.296,0.942888945,Stroke
13.868,0.947186628,Plos Biol
20.589,1.260770759,Immunity
5.694,4.852631929,Neuroimage
10.231,0.967710891,P Natl Acad Sci Usa
2.736,0.080246759,Bmc Cancer
6.293,0.703051657,J Immunol
14.17,2.157352016,Neuron
5.251,1.671379178,Radiology
3.658,3.418404797,J Appl Physiol
4.941,0.604385076,Neuropsychopharmacol
5.164,0.940959392,Cardiovasc Res
3.808,1.183208266,J Comp Neurol
6.954,0.364311537,Nucleic Acids Res
7.452,0.645024253,J Neurosci
3.343,0.317193259,Alcohol Clin Exp Res
24.176,3.828569253,Nat Genet
9.643,1.674710992,P Natl Acad Sci Usa
5.942,1.583619104,Mol Cell Biol
3.993,1.379876028,J Bacteriol
4.079,1.752650603,Learn Memory
6.354,0.703245818,Sci Signal
4.961,0.155528158,Dev Psychopathol
2.841,0.683399315,J Neuroimmunol
4.23,0.261827893,Am J Physiol-Cell Ph
3.115,0.424558164,Protein Sci
4.236,1.000434866,Psychosom Med
3.316,0.402251619,J Neurophysiol
3.582,0.147940148,Invest Ophth Vis Sci
3.993,1.589837039,J Bacteriol
3.339,1.215780337,Chem Res Toxicol
2.026,0.57427685,Magn Reson Imaging
4.463,2.307958905,Biophys J
4.917,0.447290843,J Lipid Res
1.436,0.563839003,J Intell Disabil Res
3.642,0.835273121,Psychosom Med
6.903,2.999991383,J Am Chem Soc
5.34,0.183640129,Chem Commun
1.979,0.182266761,Aids Behav
3.341,4.338115486,J Autism Dev Disord
7.49,1.020915282,J Neurosci
3.756,0.719386328,J Chromatogr A
12.683,1.52284671,Plos Biol
30.55,5.421445047,Nat Med
2.875,1.459378229,Cell Stress Chaperon
6,2.402608827,J Immunol
9.643,1.971554329,P Natl Acad Sci Usa
6.354,2.128650303,Sci Signal
6.41,0.255186228,J Infect Dis
3.383,1.10657693,Drug Alcohol Depen
2.478,0.659665836,Bioorg Med Chem Lett
9.854,0.786423575,Circ Res
13.455,1.315690775,Angew Chem Int Edit
2.718,0.537915646,Neurotoxicology
6.773,0.433466555,Mol Cell Biol
7.216,0.274788651,Oncogene
14.109,3.890960483,Neuron
1.41,3.101146795,Otol Neurotol
24.077,2.528544019,Cancer Cell
4.802,1.897387804,Org Lett
4.477,0.367543322,Am J Resp Cell Mol
5.234,0.556139925,Dev Biol
5.959,1.442328473,Mol Microbiol
2.743,0.626132593,J Biomed Mater Res A
3.365,0.283400815,Drug Alcohol Depen
3.468,0.73818872,Magnet Reson Med
8.028,1.139122998,Diabetes
1.699,0.18889335,Math Biosci
2.342,0.253727434,Ann Thorac Surg
3.138,0.324850776,J Chem Phys
1.928,0.220621598,J Comput Neurosci
7.221,1.327128812,Arterioscl Throm Vas
6.499,2.132122234,Stroke
6.482,1.575305676,J Biol Chem
2.566,0.663551036,Neurogastroent Motil
3.934,0.885407924,Mol Cell Neurosci
1.252,1.050819824,J Oral Maxil Surg
5.328,1.333930951,J Biol Chem
4.079,0.482417754,Learn Memory
30.55,0.72089042,Nat Med
6,1.101025656,J Immunol
3.933,0.72616568,Infect Immun
3.871,0.2797416,J Mol Biol
2.092,0.579348277,Pharmacol Biochem Be
6.519,0.427327659,Cereb Cortex
6.612,1.297208557,Traffic
5.189,0.254989865,J Virol
5.189,0.128857029,J Virol
2.867,0.217221944,Anal Bioanal Chem
4.008,0.557107722,Biochemistry-Us
4.711,0.64047795,Mol Pharmacol
9.681,3.220031536,P Natl Acad Sci Usa
1.523,0.421445301,J Acoust Soc Am
3.996,1.75368351,Infect Immun
3.633,1.367902854,Biochemistry-Us
5.979,0.307113217,Mol Biol Cell
7.419,1.482650124,J Am Chem Soc
4.693,0.886074796,Int J Cancer
6.068,0.568231226,Clin Gastroenterol H
4.146,0.851622519,J Bacteriol
14.484,0.394218281,J Exp Med
13.455,1.992219053,Angew Chem Int Edit
16.559,0.887411892,J Clin Invest
22.672,2.704712095,Nat Biotechnol
2.836,0.370335069,Toxicology
6.901,0.097354332,J Proteome Res
3.805,1.4649219,J Am Geriatr Soc
7.271,0.494371344,J Neurosci
2.782,2.722945761,J Child Psychol Psyc
9.023,0.723568523,J Am Chem Soc
3.733,0.169512978,Epilepsia
3.828,0.982640219,J Pharmacol Exp Ther
4.773,0.534931447,J Biol Chem
7.271,0.220912054,J Neurosci
6.057,1.263754818,Mol Cell Biol
2.183,0.464725701,Am J Trop Med Hyg
1.226,0.557570952,Parasitol Res
5.499,0.898483556,J Mol Cell Cardiol
2.718,0.798150843,Clin Neurophysiol
7.907,1.567206658,J Neurosci
5.225,0.668751131,J Virol
3.368,0.469105992,Biochemistry-Us
4.283,0.788789359,J Gen Physiol
16.835,2.158219342,Mol Cell
6.355,0.466257053,J Biol Chem
5.213,0.916094208,Mol Microbiol
14.204,3.959412714,J Clin Invest
2.477,0.432447031,Eur J Pharmacol
4.351,0.241348992,Plos One
4.459,2.586887812,Stem Cells Dev
3.718,1.029457311,Genes Immun
2.614,0.163609061,Cancer Lett
8.58,0.389361238,J Am Chem Soc
9.432,0.688977074,P Natl Acad Sci Usa
25.797,3.704731694,Nat Genet
7.696,0.403094348,J Am Chem Soc
6.355,0.679279422,J Biol Chem
13.069,0.620194785,J Clin Invest
6.262,0.566890207,Biomaterials
17.644,0.644491961,Nat Rev Microbiol
9.214,3.828309306,Circ Res
2.029,0.456516577,Int J Geriatr Psych
3.643,0.63638703,Invest Ophth Vis Sci
6.701,0.021058067,Bioinformatics
4.313,0.517870573,J Cell Physiol
6.482,1.539101211,J Biol Chem
2.432,1.342029056,Eur J Pharmacol
4.472,0.092760995,J Mol Biol
5.854,0.988522039,J Biol Chem
2.257,0.27577626,Life Sci
7.135,0.875475826,Oncogene
2,0.384674485,Microb Pathogenesis
6.293,0.174591429,J Immunol
4.773,0.570315399,J Biol Chem
5.581,0.722666346,J Biol Chem
2.658,1.167373707,Am J Nephrol
6.441,0.904775859,Am J Pathol
9.854,2.082980647,Circ Res
6.355,0.446067777,J Biol Chem
5.308,0.826442908,J Virol
4.412,0.257647867,Am J Kidney Dis
18.725,1.236319017,Cancer Cell
2.661,1.079721439,Bioorg Med Chem Lett
7.093,0.207619934,Mol Cell Biol
5.808,1.101387769,J Biol Chem
3.063,0.330000174,J Thorac Cardiov Sur
3.699,2.171614316,Sleep Med
8.58,0.463803133,J Am Chem Soc
4.507,0.673468889,Biophys J
5.807,1.219009854,Mol Endocrinol
7.271,0.415992904,J Neurosci
4.206,0.079981176,Bmc Genomics
5.013,0.984550906,Glia
5.907,0.597336636,Cereb Cortex
2.819,1.271321647,Behav Neurosci
7.636,0.957135059,Hum Mol Genet
5.328,0.252914478,J Biol Chem
5.581,1.044404362,J Biol Chem
3.573,1.053988879,Phys Chem Chem Phys
4.507,2.186415319,Biophys J
3.773,0.909097716,J Dent Res
6.482,1.02331094,J Biol Chem
3.922,1.06550134,Biochemistry-Us
4.953,1.362381059,J Infect Dis
3.855,0.650757341,Physiol Genomics
5.457,0.533695014,J Cerebr Blood F Met
10.452,1.41567627,P Natl Acad Sci Usa
9.771,1.242697112,P Natl Acad Sci Usa
3.825,1.720914212,J Bacteriol
9.598,0.256349391,P Natl Acad Sci Usa
8.234,0.052155799,Cancer Res
8.398,0.702018759,Diabetes
6,0.791040508,J Immunol
10.446,1.045687611,Hepatology
14.03,1.47299685,Dev Cell
5.52,0.385673512,J Biol Chem
3.321,0.471761958,J Nutr
7.271,0.623596468,J Neurosci
4.25,0.469899564,Am J Physiol-Lung C
3.142,0.474346101,J Dent Res
4.003,0.6252673,J Pharmacol Exp Ther
14.776,2.158532107,J Exp Med
2.209,0.554281282,J Magn Reson Imaging
5.904,0.944065121,Structure
8.142,0.147553339,Mol Cell Biol
14.595,1.952748583,Circulation
7.907,0.371108152,J Neurosci
5.889,0.835660851,Neuropsychopharmacol
3.658,0.167679996,Eur J Neurosci
3.653,0.670877191,Biophys J
5.745,1.695949393,J Immunol
5.154,1.758381779,Chest
3.147,0.586890864,Exp Hematol
13.728,0.850537866,Cell Host Microbe
9.598,2.534714535,P Natl Acad Sci Usa
4.1,0.356954611,Biochem J
4.061,0.379225481,J Neurochem
3.015,0.115949601,Neurotox Res
6.482,0.207147566,J Biol Chem
8.58,1.35645861,J Am Chem Soc
6.333,0.284824765,Cell Microbiol
3.225,0.452076711,Magn Reson Med
6.355,3.376021481,J Biol Chem
3.74,0.432726428,Chem Res Toxicol
5.563,0.845733276,Mol Microbiol
4.153,0.975031249,J Clin Microbiol
5.52,0.392714442,J Biol Chem
5.236,0.636537243,Endocrinology
5.808,1.647505142,J Biol Chem
1.908,0.067593067,Channels
3.018,0.642542168,Dev Dynam
1.319,0.080957848,Digest Dis Sci
14.152,1.049397102,J Clin Invest
6.081,1.212932625,Free Radical Bio Med
3.846,0.438453374,Toxicol Appl Pharm
3.828,0.153562839,Am J Physiol-Endoc M
13.894,1.681664176,Neuron
10.086,0.718537172,Embo J
2.822,0.086183435,Bioorgan Med Chem
5.674,0.717321909,Neoplasia
0.918,0.313945591,Neurocase
4.431,0.509404332,Am J Physiol-Endoc M
9.38,0.131397273,P Natl Acad Sci Usa
2.019,0.239981253,Neurosci Lett
8.306,1.243983127,J Neurosci
5.01,0.220129591,Mol Microbiol
3.365,0.381667042,Drug Alcohol Depen
7.271,0.193828698,J Neurosci
2.271,0.446599384,Platelets
3.651,1.212298426,Eur Radiol
3.909,0.605893654,J Lipid Res
3.712,0.545874744,Am J Physiol-Heart C
4.309,0.521916059,J Pharmacol Exp Ther
15.478,3.144225025,Nat Methods
1.884,0.502430671,J Neurosci Meth
5.895,1.963247983,Plos Comput Biol
14.816,3.477052273,Circulation
2.957,4.999580711,Obstet Gynecol
4.605,0.288791846,J Leukocyte Biol
10.896,0.889007813,Blood
5.712,2.645600693,Faseb J
8.58,0.348249197,J Am Chem Soc
8.58,1.124301956,J Am Chem Soc
4.077,0.83974013,Psychopharmacology
9.681,0.845199928,P Natl Acad Sci Usa
2.278,0.201318032,Ieee T Bio-Med Eng
8.234,0.946261798,Cancer Res
6.516,0.496446721,J Am Chem Soc
7.514,0.291185645,Cancer Res
0.833,0.028101152,Comparative Med
5.423,0.187288471,J Pathol
7.053,0.472321999,Arterioscl Throm Vas
1.182,0.56608097,Am J Vet Res
3.94,0.568561621,J Bacteriol
3.603,0.662859107,Atherosclerosis
2.781,0.507806045,Wound Repair Regen
14.304,1.825577515,Neuron
31.377,0.284689651,Science
2.871,0.365985011,Gene
5.808,1.402194948,J Biol Chem
3.608,0.146663243,J Thorac Cardiov Sur
4.897,0.495135737,Biochem J
4.037,0.836086416,Learn Memory
8.099,1.378205645,Hum Mol Genet
4.297,0.132312639,Int J Radiat Oncol
4.002,0.69379117,Genetics
4.734,0.71565673,Int J Cancer
6.525,2.095067798,Thorax
7.885,0.532625132,J Am Chem Soc
4.309,0.246983984,J Pharmacol Exp Ther
9.643,1.872930199,P Natl Acad Sci Usa
5.018,0.227518005,Rna
7.696,0.498280263,J Am Chem Soc
5.808,0.79986967,J Biol Chem
2.868,0.423947469,J Cell Biochem
1.313,0.248569649,J Cardiovasc Pharm
9.771,1.281484557,P Natl Acad Sci Usa
10.131,3.451251438,Blood
2.064,2.044698022,Ultrasound Med Biol
31.253,2.9472685,Cell
9.898,0.605883261,Blood
2.889,0.85878867,Clin J Pain
3.707,0.276279889,Eukaryot Cell
14.101,0.856805672,Plos Biol
8.142,3.052343679,Mol Cell Biol
1.771,0.707873589,J Nerv Ment Dis
5.491,0.685440451,Ophthalmology
2.203,1.863630743,Cells Tissues Organs
3.676,0.162821457,Psychopharmacology
12.642,2.693415748,Arch Gen Psychiat
1.722,0.50521675,J Anal Toxicol
5.581,0.413986576,J Biol Chem
4.174,0.167303778,Schizophr Res
7.672,1.51962513,Cancer Res
5.853,1.019071145,Am J Clin Nutr
15.456,0.971356989,Nat Neurosci
9.32,0.134871265,Acta Neuropathol
3.053,0.787317951,J Steroid Biochem
5.328,0.989958305,J Biol Chem
3.582,0.600542982,Invest Ophth Vis Sci
2.579,0.758872579,Exp Eye Res
28.878,5.151017693,Nat Med
12.176,1.107425,Accounts Chem Res
3.574,1.333295115,J Mass Spectrom
3.058,0.460688681,Am J Physiol-Reg I
7.741,0.971175575,Stem Cells
1.644,1.187032501,Acad Radiol
6,0.427297172,J Immunol
14.307,4.132368307,J Clin Invest
3.948,0.422561947,Exp Cell Res
4.533,1.330627185,Mol Cancer Res
3.417,0.295858423,Behav Brain Res
3.638,0.834932156,Drug Metab Dispos
2.032,0.154982936,Maturitas
3.695,0.692623941,J Rheumatol
7.514,0.508986753,Cancer Res
3.122,0.135810907,Am J Hypertens
6.127,1.346246563,Cardiovasc Res
2.871,0.539429221,Shock
9.921,0.770018841,J Cell Biol
4.352,2.172441572,J Physiol-London
9.681,0.572793595,P Natl Acad Sci Usa
3.709,0.366060397,Eur J Neurosci
3.496,0.833609443,Am J Hypertens
4.303,0.498469577,Eukaryot Cell
2.654,0.285788664,Peptides
3.395,0.278339881,Eukaryot Cell
7.689,1.582302763,J Am Soc Nephrol
3.658,1.071848741,Am J Physiol-Heart C
3.933,0.976702684,Infect Immun
2.473,0.311995735,Malaria J
3.577,0.384534151,Invest Ophth Vis Sci
3.993,0.620187938,J Bacteriol
1.943,1.514432101,J Womens Health
1.158,0.407304138,Arch Oral Biol
3.664,7.57857557,Biomacromolecules
6.418,0.521547757,Diabetologia
6.157,1.326760831,Neuropsychopharmacol
9.598,0.981374243,P Natl Acad Sci Usa
2.968,0.057302347,J Gene Med
2.283,0.690656978,Am J Manag Care
1.959,0.591080111,J Theor Biol
2.811,2.663544506,J Orthop Res
7.69,2.194404551,Cancer Res
3.875,1.03526125,Infect Immun
3.532,0.630341575,Appl Environ Microb
5.646,0.49537504,J Immunol
3.761,1.32083778,Am J Physiol-Gastr L
7.093,0.810431466,Mol Cell Biol
4.017,0.286814233,J Pharmacol Exp Ther
9.643,3.827938096,P Natl Acad Sci Usa
5.702,0.297574526,Carcinogenesis
13.32,1.55362357,Trends Neurosci
3.25,1.396782395,Bmc Genomics
6.188,0.174570888,Mol Cell Biol
3.922,0.270013278,Biochemistry-Us
3.226,0.679258065,Biochemistry-Us
3.952,0.416106673,J Urology
5.937,0.094230026,Neuroimage
2.347,0.271825221,Clin Exp Immunol
2.296,0.614899598,Exp Brain Res
7.696,0.318394583,J Am Chem Soc
8.689,0.512872365,Am J Resp Crit Care
6.903,0.410281519,J Am Chem Soc
3.446,0.407001589,Chembiochem
3.853,0.138232764,J Neurophysiol
7.452,0.901175569,J Neurosci
3.577,2.591309348,Invest Ophth Vis Sci
4.89,0.176372953,J Mol Biol
3.449,0.741170614,Magn Reson Med
4.351,0.30416654,Plos One
4.734,1.50614372,Int J Cancer
6,0.199022468,J Immunol
7.696,0.890711051,J Am Chem Soc
2.958,1.793320882,J Neurosci Res
7.764,0.523170866,Development
3.648,0.349903392,J Neurophysiol
4.216,0.327375068,Osteoporosis Int
9.023,0.593303065,J Am Chem Soc
5.328,0.162935994,J Biol Chem
3.603,0.173818862,Atherosclerosis
3.766,0.232426763,Invest Ophth Vis Sci
2.585,1.405711898,Appetite
9.38,1.469281342,P Natl Acad Sci Usa
4.407,0.822944091,J Physiol-London
7.696,1.128054445,J Am Chem Soc
4.627,0.191616296,Biophys J
7.856,1.058472965,Cancer Res
8.58,1.735486077,J Am Chem Soc
5.37,2.556458393,J Cerebr Blood F Met
3.591,0.608226416,J Cell Biochem
7.696,1.102990676,J Am Chem Soc
5.178,0.922099623,J Virol
4.371,0.2798741,Biochem J
5.854,1.735833437,J Biol Chem
2.13,0.626846319,Urology
4.45,1.133238995,J Org Chem
8.295,5.972448894,Embo J
5.457,0.733331275,J Cerebr Blood F Met
4.143,0.260425779,Chest
3.058,0.885381575,J Alzheimers Dis
6.516,0.26481128,J Am Chem Soc
44.016,14.97208393,New Engl J Med
2.092,0.782055129,J Neurosci Meth
2.449,0.349551495,J Histochem Cytochem
4.002,0.304622581,J Org Chem
3.226,0.924545072,Biochemistry-Us
5.213,0.724811095,Mol Microbiol
36.28,2.33168956,Nature
12.303,0.416662102,Am J Hum Genet
4.586,0.904217563,Proteomics
2.817,0.486722109,Exp Eye Res
0.614,0.083808103,J Immunoass Immunoch
9.432,0.410501961,P Natl Acad Sci Usa
5.788,0.580478683,J Immunol
6.482,1.136217995,J Biol Chem
8.58,0.879888244,J Am Chem Soc
5.328,0.356288826,J Biol Chem
6.662,3.653365355,J Nucl Med
5.808,1.561448079,J Biol Chem
1.714,0.390630418,Mol Cell Biochem
2.875,0.483510057,Mol Biochem Parasit
4.214,0.325891404,Am J Physiol-Lung C
4.825,0.817731964,J Neurochem
2.39,0.360309428,Leukemia Res
13.069,2.146854505,J Clin Invest
3.089,0.312408006,Cell Motil Cytoskel
8.58,0.523632716,J Am Chem Soc
5.225,0.354181796,J Virol
6.225,0.807004477,J Bone Miner Res
53.486,1.859106722,New Engl J Med
6.245,0.779387392,Aids
4.544,0.304196785,Mol Endocrinol
4.058,1.008878239,Cortex
2.933,1.602706515,Alcohol Clin Exp Res
5.308,0.353138335,J Virol
10.272,0.90277843,P Natl Acad Sci Usa
6.903,1.255179144,J Am Chem Soc
1.942,0.482778473,J Occup Environ Med
3.166,0.963192298,J Chem Phys
3.633,0.793086775,Biochemistry-Us
9.643,0.503554108,P Natl Acad Sci Usa
3.264,0.98149234,Febs Lett
2.657,0.265791719,J Biomech
3.792,1.164694611,Am J Physiol-Renal
4.009,0.149290124,Biochem J
4.77,0.096400658,Cancer Epidem Biomar
3.428,0.17996154,Bmc Bioinformatics
4.941,1.076357595,Neuropsychopharmacol
7.419,0.804229647,J Am Chem Soc
4.502,1.542225286,Biomacromolecules
3.09,0.097497966,Genet Epidemiol
9.681,2.01650186,P Natl Acad Sci Usa
5.137,0.552525688,Mol Cancer Ther
7.923,0.436883056,Hum Mutat
3.077,0.336018792,Tob Control
5.178,1.229648884,J Virol
5.12,0.797976242,J Gen Physiol
7.616,2.452399933,Cancer Res
6.387,0.633833393,J Immunol
6.307,1.379201538,Am J Clin Nutr
3.743,0.478000275,J Comp Neurol
3.203,0.345906912,Exp Hematol
4.507,1.005353997,Biophys J
9.681,0.905229587,P Natl Acad Sci Usa
6.515,1.622201571,Faseb J
2.679,0.343746877,Photochem Photobiol
2.027,0.798679612,Vision Res
5.016,0.203356963,Biochem J
1.644,0.437785891,Acad Radiol
14.484,1.733031807,J Exp Med
9.504,0.539780688,Circ Res
10.452,4.08738118,P Natl Acad Sci Usa
16.915,1.103797074,J Clin Invest
5.398,0.636179289,J Virol
2.946,0.85880705,J Phys Chem A
7.454,0.369260272,Mol Biol Cell
2.803,0.793485864,Thromb Haemostasis
6.355,0.714830742,J Biol Chem
1.484,1.221670898,Int J Tuberc Lung D
5.626,0.557818755,Cereb Cortex
4.409,0.969182523,J Lipid Res
6.516,6.09947331,J Am Chem Soc
3.088,0.430120059,Anal Biochem
4.003,0.120351082,Eur J Hum Genet
5.005,0.93180458,Eur J Immunol
10.37,0.723144687,Blood
9.432,0.740865701,P Natl Acad Sci Usa
2.869,1.281375209,Physiol Behav
6.773,0.515493544,Mol Cell Biol
4.371,0.728208416,J Neuropath Exp Neur
2.965,0.090676162,Immunology
3.308,0.273643302,Mol Nutr Food Res
3.4,0.110550023,J Comp Neurol
3.684,0.509032723,J Neurophysiol
4.289,0.818776623,Cancer Epidem Biomar
1.995,0.919657878,Neuroreport
7.69,0.705418981,Cancer Res
4.115,0.689904378,J Phys Chem B
3.305,1.669007611,Virology
14.608,2.160801564,Mol Cell
3.825,1.046570825,J Bacteriol
31.201,4.901535483,Science
14.194,1.094205532,Mol Cell
6.903,0.212364099,J Am Chem Soc
4.5,0.405092892,Cancer Epidem Biomar
9.643,1.531597482,P Natl Acad Sci Usa
14.194,1.457130551,Mol Cell
5.25,0.960184242,Anal Chem
5.462,0.341833489,Mol Microbiol
28.588,2.706512408,Nat Med
4.008,0.262180734,Biochemistry-Us
31.201,2.773918812,Science
2.875,0.476447496,Pediatr Res
7.115,0.674546743,J Neurosci
4.734,0.276414287,Int J Cancer
3.633,0.299369873,Biochemistry-Us
7.419,0.775964016,J Am Chem Soc
6.773,0.338161555,Mol Cell Biol
34.48,1.428766673,Nature
3.422,0.76784145,Biochemistry-Us
1.904,0.114619514,Neuroreport
6.515,0.752093887,Faseb J
9.643,2.048154868,P Natl Acad Sci Usa
9.854,0.528097726,Circ Res
